TOPIC,SUBTOPIC,TAXONOMY,CLASSIFICATION,GROUP,GROUP_ID,SUBGROUP,SUBGROUP_ID,NESTING_LABEL,TIME_PERIOD,ESTIMATE,ESTIMATE_LCI,ESTIMATE_UCI
Doctor visit among adults,,Healthcare system use,Demographic Characteristic,Veteran status,12,Non-veteran,40,,2022,82.9,82.3,83.5
Doctor visit among adults,,Healthcare system use,Demographic Characteristic,Veteran status,12,Non-veteran,40,,2023,83.9,83.3,84.6
Doctor visit among adults,,Healthcare system use,Demographic Characteristic,Veteran status,12,Non-veteran,40,,2024,84.7,84.2,85.3
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Large MSA,41,,2019,84.9,84.1,85.6
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Large MSA,41,,2020,82.9,82.0,83.7
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Large MSA,41,,2021,81.4,80.6,82.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Large MSA,41,,2022,82.9,82.1,83.7
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Large MSA,41,,2023,84.3,83.6,85.1
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Large MSA,41,,2024,84.6,83.9,85.3
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Small MSA,42,,2019,85.2,84.2,86.1
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Small MSA,42,,2020,83.8,82.7,84.8
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Small MSA,42,,2021,83.2,82.2,84.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Small MSA,42,,2022,84.0,82.9,85.1
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Small MSA,42,,2023,84.3,83.2,85.3
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Small MSA,42,,2024,85.7,84.7,86.7
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Non-MSA,43,,2019,84.3,82.7,85.9
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Non-MSA,43,,2020,84.3,82.5,86.1
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Non-MSA,43,,2021,84.1,82.5,85.6
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Non-MSA,43,,2022,84.2,82.6,85.7
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Non-MSA,43,,2023,85.9,84.3,87.3
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Metropolitan statistical area,13,Non-MSA,43,,2024,86.3,85.1,87.4
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,Northeast,44,,2019,88.4,87.3,89.5
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,Northeast,44,,2020,86.2,84.9,87.4
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,Northeast,44,,2021,83.3,82.0,84.5
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,Northeast,44,,2022,87.4,86.1,88.5
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,Northeast,44,,2023,87.2,85.8,88.5
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,Northeast,44,,2024,87.7,86.4,88.9
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,Midwest,45,,2019,85.7,84.5,86.8
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,Midwest,45,,2020,82.1,80.9,83.4
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,Midwest,45,,2021,83.6,82.2,84.9
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,Midwest,45,,2022,84.6,83.3,85.9
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,Midwest,45,,2023,85.3,84.1,86.3
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,Midwest,45,,2024,85.9,84.7,87.0
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,South,46,,2019,83.9,82.9,84.9
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,South,46,,2020,84.3,83.2,85.3
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,South,46,,2021,83.2,82.3,84.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,South,46,,2022,83.0,82.0,83.9
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,South,46,,2023,84.4,83.5,85.4
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,South,46,,2024,84.9,84.1,85.7
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,West,47,,2019,83.0,81.9,84.1
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,West,47,,2020,80.9,79.5,82.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,West,47,,2021,79.1,77.9,80.3
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,West,47,,2022,80.2,78.9,81.4
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,West,47,,2023,82.1,80.9,83.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Region,14,West,47,,2024,83.1,81.9,84.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Little to no social vulnerability,48,,2019,87.1,85.9,88.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Little to no social vulnerability,48,,2020,84.6,83.3,85.9
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Little to no social vulnerability,48,,2021,82.9,81.7,84.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Little to no social vulnerability,48,,2022,85.7,84.1,87.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Little to no social vulnerability,48,,2023,85.0,83.5,86.3
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Little to no social vulnerability,48,,2024,87.0,85.6,88.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Low social vulnerability,49,,2019,84.8,83.8,85.8
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Low social vulnerability,49,,2020,83.0,81.8,84.1
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Low social vulnerability,49,,2021,82.8,81.7,83.9
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Low social vulnerability,49,,2022,85.3,84.2,86.4
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Low social vulnerability,49,,2023,85.5,84.3,86.6
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Low social vulnerability,49,,2024,86.4,85.3,87.5
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Medium social vulnerability,50,,2019,84.7,83.6,85.7
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Medium social vulnerability,50,,2020,83.4,82.3,84.5
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Medium social vulnerability,50,,2021,83.1,82.0,84.1
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Medium social vulnerability,50,,2022,83.3,82.2,84.4
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Medium social vulnerability,50,,2023,85.1,84.0,86.1
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,Medium social vulnerability,50,,2024,84.9,83.8,85.9
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,High social vulnerability,51,,2019,83.5,82.3,84.7
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,High social vulnerability,51,,2020,82.8,81.3,84.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,High social vulnerability,51,,2021,80.3,78.9,81.5
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,High social vulnerability,51,,2022,81.2,80.1,82.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,High social vulnerability,51,,2023,83.1,82.1,84.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Social vulnerability,15,High social vulnerability,51,,2024,83.8,82.9,84.6
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Large central metro,52,,2019,84.2,83.2,85.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Large central metro,52,,2020,82.4,81.2,83.5
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Large central metro,52,,2021,80.2,79.1,81.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Large central metro,52,,2022,81.5,80.5,82.6
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Large central metro,52,,2023,83.2,82.1,84.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Large central metro,52,,2024,83.3,82.3,84.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Large fringe metro,53,,2019,85.8,84.7,87.0
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Large fringe metro,53,,2020,83.5,82.3,84.7
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Large fringe metro,53,,2021,83.1,81.9,84.3
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Large fringe metro,53,,2022,84.6,83.4,85.6
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Large fringe metro,53,,2023,85.7,84.6,86.7
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Large fringe metro,53,,2024,86.0,84.9,87.0
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2019,85.1,84.1,86.0
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2020,83.8,82.7,84.8
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2021,83.2,82.1,84.2
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2022,84.0,82.9,85.1
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2023,84.3,83.2,85.4
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Medium and small metro,54,,2024,85.9,84.9,86.9
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2019,84.3,82.7,85.9
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2020,84.3,82.5,86.0
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2021,84.1,82.5,85.6
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2022,84.2,82.6,85.7
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2023,85.9,84.4,87.4
Doctor visit among adults,,Healthcare system use,Geographic Characteristic,Urbanicity,16,Nonmetropolitan,55,,2024,86.3,85.1,87.4
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2019,82.1,80.0,84.0
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2020,81.1,78.8,83.3
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2021,79.0,76.9,81.0
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2022,80.1,78.0,82.2
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2023,81.4,79.2,83.4
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,No high school diploma or GED,56,,2024,79.4,77.1,81.6
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2019,83.2,82.1,84.2
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2020,82.2,80.9,83.5
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2021,82.2,81.0,83.3
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2022,81.5,80.3,82.7
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2023,83.9,82.7,84.9
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,High school diploma or GED,57,,2024,83.5,82.3,84.6
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,Some college,58,,2019,85.8,84.8,86.8
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,Some college,58,,2020,84.8,83.8,85.8
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,Some college,58,,2021,84.3,83.2,85.4
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,Some college,58,,2022,85.8,84.7,86.8
Doctor visit among adults,,Healthcare system use,Socioeconomic Characteristic,Education,17,Some college,58,,2023,85.6,84.6,86.6
